"sex","location","cause","IRadjust","CFadjust"
"Male","United States","istroke",0.7,1
"Female","Uruguay","hhd",0.7,1
"Female","Uruguay","hstroke",0.7,1
"Female","Uruguay","ihd",0.7,1
"Female","Uruguay","istroke",0.7,1
"Male","Uruguay","hhd",0.7,1
"Male","Uruguay","hstroke",0.7,1
"Male","Uruguay","ihd",0.7,1
"Male","Uruguay","istroke",0.7,1
"Female","Uzbekistan","hhd",0.7,1
"Female","Uzbekistan","hstroke",0.7,1
"Female","Uzbekistan","ihd",0.7,1
"Female","Uzbekistan","istroke",0.7,1
"Male","Uzbekistan","hhd",0.7,1
"Male","Uzbekistan","hstroke",0.7,1
"Male","Uzbekistan","ihd",0.7,1
"Male","Uzbekistan","istroke",0.7,1
"Female","Vanuatu","hhd",0.7,1
"Female","Vanuatu","hstroke",0.7,1
"Female","Vanuatu","ihd",0.7,1
"Female","Vanuatu","istroke",0.7,1
"Male","Vanuatu","hhd",0.7,1
"Male","Vanuatu","hstroke",0.7,1
"Male","Vanuatu","ihd",0.7,1
"Male","Vanuatu","istroke",0.7,1
"Female","Venezuela","hhd",0.7,1
"Female","Venezuela","hstroke",0.7,1
"Female","Venezuela","ihd",0.7,1
"Female","Venezuela","istroke",0.7,1
"Male","Venezuela","hhd",0.7,1
"Male","Venezuela","hstroke",0.7,1
"Male","Venezuela","ihd",0.7,1
"Male","Venezuela","istroke",0.7,1
"Female","Vietnam","hhd",0.7,1
"Female","Vietnam","hstroke",0.7,1
"Female","Vietnam","ihd",0.7,1
"Female","Vietnam","istroke",0.7,1
"Male","Vietnam","hhd",0.7,1
"Male","Vietnam","hstroke",0.7,1
"Male","Vietnam","ihd",0.7,1
"Male","Vietnam","istroke",0.7,1
"Female","Yemen","hhd",0.7,1
"Female","Yemen","hstroke",0.7,1
"Female","Yemen","ihd",0.7,1
"Female","Yemen","istroke",0.7,1
"Male","Yemen","hhd",0.7,1
"Male","Yemen","hstroke",0.7,1
"Male","Yemen","ihd",0.7,1
"Male","Yemen","istroke",0.7,1
"Female","Zambia","hhd",0.7,1
"Female","Zambia","hstroke",0.7,1
"Female","Zambia","ihd",0.7,1
"Female","Zambia","istroke",0.7,1
"Male","Zambia","hhd",0.7,1
"Male","Zambia","hstroke",0.7,1
"Male","Zambia","ihd",0.7,1
"Male","Zambia","istroke",0.7,1
"Female","Zimbabwe","hhd",0.7,1
"Female","Zimbabwe","hstroke",0.7,1
"Female","Zimbabwe","ihd",0.7,1
"Female","Zimbabwe","istroke",0.7,1
"Male","Zimbabwe","hhd",0.7,1
"Male","Zimbabwe","hstroke",0.7,1
"Male","Zimbabwe","ihd",0.7,1
"Male","Zimbabwe","istroke",0.7,1
