"","location","wb2021","year","Scenario","x50q30"
"18129","Lebanon","UMIC",2030,"Progress",0.252744142632926
"18130","Lebanon","UMIC",2030,"Progress_Salt reduction",0.264625660179975
"18131","Lebanon","UMIC",2031,"Aspirational_Antihypertensive therapy",0.241430385369543
"18132","Lebanon","UMIC",2031,"Aspirational",0.237978124882078
"18133","Lebanon","UMIC",2031,"Aspirational_Salt reduction",0.258845100000769
"18134","Lebanon","UMIC",2031,"Business as usual",0.263469503141507
"18135","Lebanon","UMIC",2031,"Progress_Antihypertensive therapy",0.250304265659732
"18136","Lebanon","UMIC",2031,"Progress",0.248780805101141
"18137","Lebanon","UMIC",2031,"Progress_Salt reduction",0.261635041109757
"18138","Lebanon","UMIC",2032,"Aspirational_Antihypertensive therapy",0.236784166258693
"18139","Lebanon","UMIC",2032,"Aspirational",0.233102269501495
"18140","Lebanon","UMIC",2032,"Aspirational_Salt reduction",0.255792535148409
"18141","Lebanon","UMIC",2032,"Business as usual",0.260880222701992
"18142","Lebanon","UMIC",2032,"Progress_Antihypertensive therapy",0.246806221446354
"18143","Lebanon","UMIC",2032,"Progress",0.245060488759394
"18144","Lebanon","UMIC",2032,"Progress_Salt reduction",0.258748266624524
"18145","Lebanon","UMIC",2033,"Aspirational_Antihypertensive therapy",0.231865962413874
"18146","Lebanon","UMIC",2033,"Aspirational",0.228019932908985
"18147","Lebanon","UMIC",2033,"Aspirational_Salt reduction",0.252265282535579
"18148","Lebanon","UMIC",2033,"Business as usual",0.257739930865157
"18149","Lebanon","UMIC",2033,"Progress_Antihypertensive therapy",0.242922675214492
"18150","Lebanon","UMIC",2033,"Progress",0.240993777620596
"18151","Lebanon","UMIC",2033,"Progress_Salt reduction",0.255356087226223
"18152","Lebanon","UMIC",2034,"Aspirational_Antihypertensive therapy",0.227119642439676
"18153","Lebanon","UMIC",2034,"Aspirational",0.223157808862829
"18154","Lebanon","UMIC",2034,"Aspirational_Salt reduction",0.248727668953921
"18155","Lebanon","UMIC",2034,"Business as usual",0.254528167865686
"18156","Lebanon","UMIC",2034,"Progress_Antihypertensive therapy",0.239098753276738
"18157","Lebanon","UMIC",2034,"Progress",0.237017879801026
"18158","Lebanon","UMIC",2034,"Progress_Salt reduction",0.251930157761151
"18159","Lebanon","UMIC",2035,"Aspirational_Antihypertensive therapy",0.223179606081458
"18160","Lebanon","UMIC",2035,"Aspirational",0.219132076678333
"18161","Lebanon","UMIC",2035,"Aspirational_Salt reduction",0.245875048515003
"18162","Lebanon","UMIC",2035,"Business as usual",0.251960238199265
"18163","Lebanon","UMIC",2035,"Progress_Antihypertensive therapy",0.235996262023046
"18164","Lebanon","UMIC",2035,"Progress",0.233785367043236
"18165","Lebanon","UMIC",2035,"Progress_Salt reduction",0.249175510186418
"18166","Lebanon","UMIC",2036,"Aspirational_Antihypertensive therapy",0.220048479293269
"18167","Lebanon","UMIC",2036,"Aspirational",0.215935059449976
"18168","Lebanon","UMIC",2036,"Aspirational_Salt reduction",0.243733416998936
"18169","Lebanon","UMIC",2036,"Business as usual",0.25007293133501
"18170","Lebanon","UMIC",2036,"Progress_Antihypertensive therapy",0.2336291544764
"18171","Lebanon","UMIC",2036,"Progress",0.231304562052086
"18172","Lebanon","UMIC",2036,"Progress_Salt reduction",0.247122640688846
"18173","Lebanon","UMIC",2037,"Aspirational_Antihypertensive therapy",0.217341734205652
"18174","Lebanon","UMIC",2037,"Aspirational",0.213182597374809
"18175","Lebanon","UMIC",2037,"Aspirational_Salt reduction",0.241902375115289
"18176","Lebanon","UMIC",2037,"Business as usual",0.248462155243704
"18177","Lebanon","UMIC",2037,"Progress_Antihypertensive therapy",0.231602421743459
"18178","Lebanon","UMIC",2037,"Progress",0.229180584864597
"18179","Lebanon","UMIC",2037,"Progress_Salt reduction",0.245368055660503
"18180","Lebanon","UMIC",2038,"Aspirational_Antihypertensive therapy",0.214667871759591
"18181","Lebanon","UMIC",2038,"Aspirational",0.210484145254498
"18182","Lebanon","UMIC",2038,"Aspirational_Salt reduction",0.239959570605349
"18183","Lebanon","UMIC",2038,"Business as usual",0.246700025262019
"18184","Lebanon","UMIC",2038,"Progress_Antihypertensive therapy",0.22950708406726
"18185","Lebanon","UMIC",2038,"Progress",0.22700534324169
"18186","Lebanon","UMIC",2038,"Progress_Salt reduction",0.24348561124894
"18187","Lebanon","UMIC",2039,"Aspirational_Antihypertensive therapy",0.212063783428049
"18188","Lebanon","UMIC",2039,"Aspirational",0.207871399943229
"18189","Lebanon","UMIC",2039,"Aspirational_Salt reduction",0.237957645795839
"18190","Lebanon","UMIC",2039,"Business as usual",0.244844979363989
"18191","Lebanon","UMIC",2039,"Progress_Antihypertensive therapy",0.227389450594505
"18192","Lebanon","UMIC",2039,"Progress",0.224822319795926
"18193","Lebanon","UMIC",2039,"Progress_Salt reduction",0.24153039088469
"18194","Lebanon","UMIC",2040,"Aspirational_Antihypertensive therapy",0.209843041845144
"18195","Lebanon","UMIC",2040,"Aspirational",0.205650651067506
"18196","Lebanon","UMIC",2040,"Aspirational_Salt reduction",0.236260288818521
"18197","Lebanon","UMIC",2040,"Business as usual",0.243271594986946
"18198","Lebanon","UMIC",2040,"Progress_Antihypertensive therapy",0.225592437075815
"18199","Lebanon","UMIC",2040,"Progress",0.222970006109204
"18200","Lebanon","UMIC",2040,"Progress_Salt reduction",0.239871300771138
"18201","Lebanon","UMIC",2041,"Aspirational_Antihypertensive therapy",0.207939261762218
"18202","Lebanon","UMIC",2041,"Aspirational",0.203751995244648
"18203","Lebanon","UMIC",2041,"Aspirational_Salt reduction",0.234813899957803
"18204","Lebanon","UMIC",2041,"Business as usual",0.241931508948637
"18205","Lebanon","UMIC",2041,"Progress_Antihypertensive therapy",0.224059020928112
"18206","Lebanon","UMIC",2041,"Progress",0.221389168123699
"18207","Lebanon","UMIC",2041,"Progress_Salt reduction",0.23845708368552
"18208","Lebanon","UMIC",2042,"Aspirational_Antihypertensive therapy",0.205872850956083
"18209","Lebanon","UMIC",2042,"Aspirational",0.201701442107734
"18210","Lebanon","UMIC",2042,"Aspirational_Salt reduction",0.233103330268414
"18211","Lebanon","UMIC",2042,"Business as usual",0.240300647455044
"18212","Lebanon","UMIC",2042,"Progress_Antihypertensive therapy",0.222289034752795
"18213","Lebanon","UMIC",2042,"Progress",0.219582971149667
"18214","Lebanon","UMIC",2042,"Progress_Salt reduction",0.236767716489543
"18215","Lebanon","UMIC",2043,"Aspirational_Antihypertensive therapy",0.203726441963624
"18216","Lebanon","UMIC",2043,"Aspirational",0.199579260537299
"18217","Lebanon","UMIC",2043,"Aspirational_Salt reduction",0.231222416575151
"18218","Lebanon","UMIC",2043,"Business as usual",0.23847486565073
"18219","Lebanon","UMIC",2043,"Progress_Antihypertensive therapy",0.220372927499383
"18220","Lebanon","UMIC",2043,"Progress",0.217640682184731
"18221","Lebanon","UMIC",2043,"Progress_Salt reduction",0.234897854728134
"18222","Lebanon","UMIC",2044,"Aspirational_Antihypertensive therapy",0.201771237080758
"18223","Lebanon","UMIC",2044,"Aspirational",0.197650629819364
"18224","Lebanon","UMIC",2044,"Aspirational_Salt reduction",0.229482687062248
"18225","Lebanon","UMIC",2044,"Business as usual",0.236776091626934
"18226","Lebanon","UMIC",2044,"Progress_Antihypertensive therapy",0.218607548238096
"18227","Lebanon","UMIC",2044,"Progress",0.215855187156821
"18228","Lebanon","UMIC",2044,"Progress_Salt reduction",0.233164203726314
"18229","Lebanon","UMIC",2045,"Aspirational_Antihypertensive therapy",0.200002946220857
"18230","Lebanon","UMIC",2045,"Aspirational",0.195909880433512
"18231","Lebanon","UMIC",2045,"Aspirational_Salt reduction",0.227887566460004
"18232","Lebanon","UMIC",2045,"Business as usual",0.235210547520642
"18233","Lebanon","UMIC",2045,"Progress_Antihypertensive therapy",0.216994882202803
"18234","Lebanon","UMIC",2045,"Progress",0.214227439697206
"18235","Lebanon","UMIC",2045,"Progress_Salt reduction",0.231571502194676
"18236","Lebanon","UMIC",2046,"Aspirational_Antihypertensive therapy",0.198561073076945
"18237","Lebanon","UMIC",2046,"Aspirational",0.194492292703511
"18238","Lebanon","UMIC",2046,"Aspirational_Salt reduction",0.226605712140746
"18239","Lebanon","UMIC",2046,"Business as usual",0.233955118723127
"18240","Lebanon","UMIC",2046,"Progress_Antihypertensive therapy",0.215693576698105
"18241","Lebanon","UMIC",2046,"Progress",0.212912981984816
"18242","Lebanon","UMIC",2046,"Progress_Salt reduction",0.230292434405192
"18243","Lebanon","UMIC",2047,"Aspirational_Antihypertensive therapy",0.196971927543577
"18244","Lebanon","UMIC",2047,"Aspirational",0.192931733237065
"18245","Lebanon","UMIC",2047,"Aspirational_Salt reduction",0.225113799758372
"18246","Lebanon","UMIC",2047,"Business as usual",0.232474482339881
"18247","Lebanon","UMIC",2047,"Progress_Antihypertensive therapy",0.21420050552333
"18248","Lebanon","UMIC",2047,"Progress",0.211413322354661
"18249","Lebanon","UMIC",2047,"Progress_Salt reduction",0.228797419262538
"18250","Lebanon","UMIC",2048,"Aspirational_Antihypertensive therapy",0.195225580427215
"18251","Lebanon","UMIC",2048,"Aspirational",0.191217645159068
"18252","Lebanon","UMIC",2048,"Aspirational_Salt reduction",0.223398417090782
"18253","Lebanon","UMIC",2048,"Business as usual",0.230754952972776
"18254","Lebanon","UMIC",2048,"Progress_Antihypertensive therapy",0.212504777816364
"18255","Lebanon","UMIC",2048,"Progress",0.209717136922741
"18256","Lebanon","UMIC",2048,"Progress_Salt reduction",0.227072527772703
"18257","Lebanon","UMIC",2049,"Aspirational_Antihypertensive therapy",0.193856980058071
"18258","Lebanon","UMIC",2049,"Aspirational",0.189875838408881
"18259","Lebanon","UMIC",2049,"Aspirational_Salt reduction",0.222073998123571
"18260","Lebanon","UMIC",2049,"Business as usual",0.229429306387505
"18261","Lebanon","UMIC",2049,"Progress_Antihypertensive therapy",0.211189906813891
"18262","Lebanon","UMIC",2049,"Progress",0.208401010462291
"18263","Lebanon","UMIC",2049,"Progress_Salt reduction",0.225741207600004
"18264","Lebanon","UMIC",2050,"Aspirational_Antihypertensive therapy",0.192835588472368
"18265","Lebanon","UMIC",2050,"Aspirational",0.188875926146465
"18266","Lebanon","UMIC",2050,"Aspirational_Salt reduction",0.221112025156686
"18267","Lebanon","UMIC",2050,"Business as usual",0.228469838826786
"18268","Lebanon","UMIC",2050,"Progress_Antihypertensive therapy",0.210227342637558
"18269","Lebanon","UMIC",2050,"Progress",0.207435998638666
"18270","Lebanon","UMIC",2050,"Progress_Salt reduction",0.224775109278436
"18271","Lesotho","LMIC",2022,"Aspirational_Antihypertensive therapy",0.356401788487998
"18272","Lesotho","LMIC",2022,"Aspirational",0.356401788487998
"18273","Lesotho","LMIC",2022,"Aspirational_Salt reduction",0.356401788487998
"18274","Lesotho","LMIC",2022,"Business as usual",0.356401788487998
"18275","Lesotho","LMIC",2022,"Progress_Antihypertensive therapy",0.356401788487998
"18276","Lesotho","LMIC",2022,"Progress",0.356401788487998
"18277","Lesotho","LMIC",2022,"Progress_Salt reduction",0.356401788487998
"18278","Lesotho","LMIC",2023,"Aspirational_Antihypertensive therapy",0.354745067090752
"18279","Lesotho","LMIC",2023,"Aspirational",0.354745067090752
"18280","Lesotho","LMIC",2023,"Aspirational_Salt reduction",0.357799469732964
"18281","Lesotho","LMIC",2023,"Business as usual",0.357799469732964
"18282","Lesotho","LMIC",2023,"Progress_Antihypertensive therapy",0.355008310318528
"18283","Lesotho","LMIC",2023,"Progress",0.355008310318528
"18284","Lesotho","LMIC",2023,"Progress_Salt reduction",0.357799469732964
"18285","Lesotho","LMIC",2024,"Aspirational_Antihypertensive therapy",0.35184768343456
"18286","Lesotho","LMIC",2024,"Aspirational",0.350865371137972
"18287","Lesotho","LMIC",2024,"Aspirational_Salt reduction",0.357879233145741
"18288","Lesotho","LMIC",2024,"Business as usual",0.358903668526597
"18289","Lesotho","LMIC",2024,"Progress_Antihypertensive therapy",0.352581593758769
"18290","Lesotho","LMIC",2024,"Progress",0.352272647660356
"18291","Lesotho","LMIC",2024,"Progress_Salt reduction",0.358582741692393
"18292","Lesotho","LMIC",2025,"Aspirational_Antihypertensive therapy",0.348189112764548
"18293","Lesotho","LMIC",2025,"Aspirational",0.3459045813859
"18294","Lesotho","LMIC",2025,"Aspirational_Salt reduction",0.357472806354711
"18295","Lesotho","LMIC",2025,"Business as usual",0.359929007147293
"18296","Lesotho","LMIC",2025,"Progress_Antihypertensive therapy",0.349645423063939
"18297","Lesotho","LMIC",2025,"Progress",0.348922566960917
"18298","Lesotho","LMIC",2025,"Progress_Salt reduction",0.359158166703429
"18299","Lesotho","LMIC",2026,"Aspirational_Antihypertensive therapy",0.343751523107322
"18300","Lesotho","LMIC",2026,"Aspirational",0.340035418582246
"18301","Lesotho","LMIC",2026,"Aspirational_Salt reduction",0.356652414548423
"18302","Lesotho","LMIC",2026,"Business as usual",0.360784214384744
"18303","Lesotho","LMIC",2026,"Progress_Antihypertensive therapy",0.346234776772312
"18304","Lesotho","LMIC",2026,"Progress",0.345049699896791
"18305","Lesotho","LMIC",2026,"Progress_Salt reduction",0.359485221039559
"18306","Lesotho","LMIC",2027,"Aspirational_Antihypertensive therapy",0.338751778525915
"18307","Lesotho","LMIC",2027,"Aspirational",0.333568316675617
"18308","Lesotho","LMIC",2027,"Aspirational_Salt reduction",0.355628252470546
"18309","Lesotho","LMIC",2027,"Business as usual",0.361608409064168
"18310","Lesotho","LMIC",2027,"Progress_Antihypertensive therapy",0.342609063193419
"18311","Lesotho","LMIC",2027,"Progress",0.340939289059235
"18312","Lesotho","LMIC",2027,"Progress_Salt reduction",0.359725032294402
"18313","Lesotho","LMIC",2028,"Aspirational_Antihypertensive therapy",0.333248508888608
"18314","Lesotho","LMIC",2028,"Aspirational",0.326621562380441
"18315","Lesotho","LMIC",2028,"Aspirational_Salt reduction",0.354398493808349
"18316","Lesotho","LMIC",2028,"Business as usual",0.36235755279884
"18317","Lesotho","LMIC",2028,"Progress_Antihypertensive therapy",0.338848966173228
"18318","Lesotho","LMIC",2028,"Progress",0.336686875717822
"18319","Lesotho","LMIC",2028,"Progress_Salt reduction",0.359846615652471
"18320","Lesotho","LMIC",2029,"Aspirational_Antihypertensive therapy",0.327304723162396
"18321","Lesotho","LMIC",2029,"Aspirational",0.31999353704683
"18322","Lesotho","LMIC",2029,"Aspirational_Salt reduction",0.353859019947297
"18323","Lesotho","LMIC",2029,"Business as usual",0.362958342161081
"18324","Lesotho","LMIC",2029,"Progress_Antihypertensive therapy",0.335009775639441
"18325","Lesotho","LMIC",2029,"Progress",0.332356533390726
"18326","Lesotho","LMIC",2029,"Progress_Salt reduction",0.359785641997043
"18327","Lesotho","LMIC",2030,"Aspirational_Antihypertensive therapy",0.321084635207248
"18328","Lesotho","LMIC",2030,"Aspirational",0.313412793093847
"18329","Lesotho","LMIC",2030,"Aspirational_Salt reduction",0.353499822941939
"18330","Lesotho","LMIC",2030,"Business as usual",0.363419633244672
"18331","Lesotho","LMIC",2030,"Progress_Antihypertensive therapy",0.331215777397435
"18332","Lesotho","LMIC",2030,"Progress",0.328076996259757
"18333","Lesotho","LMIC",2030,"Progress_Salt reduction",0.359557401114362
"18334","Lesotho","LMIC",2031,"Aspirational_Antihypertensive therapy",0.314686067582403
"18335","Lesotho","LMIC",2031,"Aspirational",0.306841171537359
"18336","Lesotho","LMIC",2031,"Aspirational_Salt reduction",0.353120429595079
"18337","Lesotho","LMIC",2031,"Business as usual",0.363679375147013
"18338","Lesotho","LMIC",2031,"Progress_Antihypertensive therapy",0.327495665418304
"18339","Lesotho","LMIC",2031,"Progress",0.32387960611718
"18340","Lesotho","LMIC",2031,"Progress_Salt reduction",0.359106117077477
"18341","Lesotho","LMIC",2032,"Aspirational_Antihypertensive therapy",0.308413607132601
"18342","Lesotho","LMIC",2032,"Aspirational",0.300514373682999
"18343","Lesotho","LMIC",2032,"Aspirational_Salt reduction",0.352811297165161
"18344","Lesotho","LMIC",2032,"Business as usual",0.363890632159579
"18345","Lesotho","LMIC",2032,"Progress_Antihypertensive therapy",0.324064969678096
"18346","Lesotho","LMIC",2032,"Progress",0.320182793960531
"18347","Lesotho","LMIC",2032,"Progress_Salt reduction",0.35887801502766
"18348","Lesotho","LMIC",2033,"Aspirational_Antihypertensive therapy",0.302449133781374
"18349","Lesotho","LMIC",2033,"Aspirational",0.294574188077194
"18350","Lesotho","LMIC",2033,"Aspirational_Salt reduction",0.352594910296823
"18351","Lesotho","LMIC",2033,"Business as usual",0.364108146876552
"18352","Lesotho","LMIC",2033,"Progress_Antihypertensive therapy",0.321008653694154
"18353","Lesotho","LMIC",2033,"Progress",0.316951024357015
"18354","Lesotho","LMIC",2033,"Progress_Salt reduction",0.358768141221079
"18355","Lesotho","LMIC",2034,"Aspirational_Antihypertensive therapy",0.296910672467288
"18356","Lesotho","LMIC",2034,"Aspirational",0.289111566023845
"18357","Lesotho","LMIC",2034,"Aspirational_Salt reduction",0.352470653606971
"18358","Lesotho","LMIC",2034,"Business as usual",0.364351062399506
"18359","Lesotho","LMIC",2034,"Progress_Antihypertensive therapy",0.318351317605421
"18360","Lesotho","LMIC",2034,"Progress",0.314167979504707
"18361","Lesotho","LMIC",2034,"Progress_Salt reduction",0.358748778297245
"18362","Lesotho","LMIC",2035,"Aspirational_Antihypertensive therapy",0.291866418709365
"18363","Lesotho","LMIC",2035,"Aspirational",0.284175467678578
"18364","Lesotho","LMIC",2035,"Aspirational_Salt reduction",0.352423181568113
"18365","Lesotho","LMIC",2035,"Business as usual",0.364617133481195
"18366","Lesotho","LMIC",2035,"Progress_Antihypertensive therapy",0.316079860344672
"18367","Lesotho","LMIC",2035,"Progress",0.311801913732732
"18368","Lesotho","LMIC",2035,"Progress_Salt reduction",0.358797573940487
"18369","Lesotho","LMIC",2036,"Aspirational_Antihypertensive therapy",0.287338464966112
"18370","Lesotho","LMIC",2036,"Aspirational",0.279773515593741
"18371","Lesotho","LMIC",2036,"Aspirational_Salt reduction",0.352431522822686
"18372","Lesotho","LMIC",2036,"Business as usual",0.364895597163236
"18373","Lesotho","LMIC",2036,"Progress_Antihypertensive therapy",0.31415576440888
"18374","Lesotho","LMIC",2036,"Progress",0.309803839977176
"18375","Lesotho","LMIC",2036,"Progress_Salt reduction",0.35889236324979
"18376","Lesotho","LMIC",2037,"Aspirational_Antihypertensive therapy",0.283315384188325
"18377","Lesotho","LMIC",2037,"Aspirational",0.275884807954667
"18378","Lesotho","LMIC",2037,"Aspirational_Salt reduction",0.35246014528932
"18379","Lesotho","LMIC",2037,"Business as usual",0.365157161439667
"18380","Lesotho","LMIC",2037,"Progress_Antihypertensive therapy",0.312523951580991
"18381","Lesotho","LMIC",2037,"Progress",0.308112833541452
"18382","Lesotho","LMIC",2037,"Progress_Salt reduction",0.358997250415013
"18383","Lesotho","LMIC",2038,"Aspirational_Antihypertensive therapy",0.279767013943836
"18384","Lesotho","LMIC",2038,"Aspirational",0.272472603851162
"18385","Lesotho","LMIC",2038,"Aspirational_Salt reduction",0.352477136582367
"18386","Lesotho","LMIC",2038,"Business as usual",0.365374845948789
"18387","Lesotho","LMIC",2038,"Progress_Antihypertensive therapy",0.311129298076161
"18388","Lesotho","LMIC",2038,"Progress",0.306670100415033
"18389","Lesotho","LMIC",2038,"Progress_Salt reduction",0.359080695554289
"18390","Lesotho","LMIC",2039,"Aspirational_Antihypertensive therapy",0.276668757755242
"18391","Lesotho","LMIC",2039,"Aspirational",0.269507598863529
"18392","Lesotho","LMIC",2039,"Aspirational_Salt reduction",0.352476303335233
"18393","Lesotho","LMIC",2039,"Business as usual",0.365546836642795
"18394","Lesotho","LMIC",2039,"Progress_Antihypertensive therapy",0.309939426797163
"18395","Lesotho","LMIC",2039,"Progress",0.305440676540815
"18396","Lesotho","LMIC",2039,"Progress_Salt reduction",0.359137318193611
"18397","Lesotho","LMIC",2040,"Aspirational_Antihypertensive therapy",0.273983582369936
"18398","Lesotho","LMIC",2040,"Aspirational",0.266949891834637
"18399","Lesotho","LMIC",2040,"Aspirational_Salt reduction",0.352449654625982
"18400","Lesotho","LMIC",2040,"Business as usual",0.365668504879159
"18401","Lesotho","LMIC",2040,"Progress_Antihypertensive therapy",0.30892133116138
"18402","Lesotho","LMIC",2040,"Progress",0.304389865138613
"18403","Lesotho","LMIC",2040,"Progress_Salt reduction",0.359159848458606
"18404","Lesotho","LMIC",2041,"Aspirational_Antihypertensive therapy",0.271674815759821
"18405","Lesotho","LMIC",2041,"Aspirational",0.264760584529037
"18406","Lesotho","LMIC",2041,"Aspirational_Salt reduction",0.352403401401299
"18407","Lesotho","LMIC",2041,"Business as usual",0.365749804752448
"18408","Lesotho","LMIC",2041,"Progress_Antihypertensive therapy",0.308053589653325
"18409","Lesotho","LMIC",2041,"Progress",0.303494694719794
"18410","Lesotho","LMIC",2041,"Progress_Salt reduction",0.359155641787684
"18411","Lesotho","LMIC",2042,"Aspirational_Antihypertensive therapy",0.269698638910907
"18412","Lesotho","LMIC",2042,"Aspirational",0.262894903234082
"18413","Lesotho","LMIC",2042,"Aspirational_Salt reduction",0.352333967846771
"18414","Lesotho","LMIC",2042,"Business as usual",0.365789692079789
"18415","Lesotho","LMIC",2042,"Progress_Antihypertensive therapy",0.307310383343697
"18416","Lesotho","LMIC",2042,"Progress",0.302728418031881
"18417","Lesotho","LMIC",2042,"Progress_Salt reduction",0.359121856210696
"18418","Lesotho","LMIC",2043,"Aspirational_Antihypertensive therapy",0.267982277844688
"18419","Lesotho","LMIC",2043,"Aspirational",0.26128004921579
"18420","Lesotho","LMIC",2043,"Aspirational_Salt reduction",0.352208926842573
"18421","Lesotho","LMIC",2043,"Business as usual",0.3657574439096
"18422","Lesotho","LMIC",2043,"Progress_Antihypertensive therapy",0.306638979010199
"18423","Lesotho","LMIC",2043,"Progress",0.302037931233813
"18424","Lesotho","LMIC",2043,"Progress_Salt reduction",0.359026667681037
"18425","Lesotho","LMIC",2044,"Aspirational_Antihypertensive therapy",0.26646599689678
"18426","Lesotho","LMIC",2044,"Aspirational",0.259856571877011
"18427","Lesotho","LMIC",2044,"Aspirational_Salt reduction",0.352008775008421
"18428","Lesotho","LMIC",2044,"Business as usual",0.365635019600567
"18429","Lesotho","LMIC",2044,"Progress_Antihypertensive therapy",0.306001049123357
"18430","Lesotho","LMIC",2044,"Progress",0.301384627382724
"18431","Lesotho","LMIC",2044,"Progress_Salt reduction",0.358851114215974
"18432","Lesotho","LMIC",2045,"Aspirational_Antihypertensive therapy",0.265111806063276
"18433","Lesotho","LMIC",2045,"Aspirational",0.258586647878913
"18434","Lesotho","LMIC",2045,"Aspirational_Salt reduction",0.351735986219015
"18435","Lesotho","LMIC",2045,"Business as usual",0.365426808245904
"18436","Lesotho","LMIC",2045,"Progress_Antihypertensive therapy",0.305380852191835
"18437","Lesotho","LMIC",2045,"Progress",0.300752339569341
"18438","Lesotho","LMIC",2045,"Progress_Salt reduction",0.358598497723383
"18439","Lesotho","LMIC",2046,"Aspirational_Antihypertensive therapy",0.263909780272476
"18440","Lesotho","LMIC",2046,"Aspirational",0.257460162549711
"18441","Lesotho","LMIC",2046,"Aspirational_Salt reduction",0.351426313864261
"18442","Lesotho","LMIC",2046,"Business as usual",0.365171303704983
"18443","Lesotho","LMIC",2046,"Progress_Antihypertensive therapy",0.30479323627394
"18444","Lesotho","LMIC",2046,"Progress",0.300155076477712
"18445","Lesotho","LMIC",2046,"Progress_Salt reduction",0.358305696749205
"18446","Lesotho","LMIC",2047,"Aspirational_Antihypertensive therapy",0.262860367839226
"18447","Lesotho","LMIC",2047,"Aspirational",0.256477593821359
"18448","Lesotho","LMIC",2047,"Aspirational_Salt reduction",0.351117627192589
"18449","Lesotho","LMIC",2047,"Business as usual",0.364908732317319
"18450","Lesotho","LMIC",2047,"Progress_Antihypertensive therapy",0.304259947753707
"18451","Lesotho","LMIC",2047,"Progress",0.299613835894051
"18452","Lesotho","LMIC",2047,"Progress_Salt reduction",0.358011486976069
"18453","Lesotho","LMIC",2048,"Aspirational_Antihypertensive therapy",0.261930812284568
"18454","Lesotho","LMIC",2048,"Aspirational",0.25560721275101
"18455","Lesotho","LMIC",2048,"Aspirational_Salt reduction",0.350807846400281
"18456","Lesotho","LMIC",2048,"Business as usual",0.364637856769943
"18457","Lesotho","LMIC",2048,"Progress_Antihypertensive therapy",0.303765460866655
"18458","Lesotho","LMIC",2048,"Progress",0.299112876658257
"18459","Lesotho","LMIC",2048,"Progress_Salt reduction",0.357713899194723
"18460","Lesotho","LMIC",2049,"Aspirational_Antihypertensive therapy",0.261108210517077
"18461","Lesotho","LMIC",2049,"Aspirational",0.254836761418867
"18462","Lesotho","LMIC",2049,"Aspirational_Salt reduction",0.350506512036217
"18463","Lesotho","LMIC",2049,"Business as usual",0.364369425576485
"18464","Lesotho","LMIC",2049,"Progress_Antihypertensive therapy",0.303310765711227
"18465","Lesotho","LMIC",2049,"Progress",0.298652815135646
"18466","Lesotho","LMIC",2049,"Progress_Salt reduction",0.357422816233295
"18467","Lesotho","LMIC",2050,"Aspirational_Antihypertensive therapy",0.260380336394346
"18468","Lesotho","LMIC",2050,"Aspirational",0.25415470280659
"18469","Lesotho","LMIC",2050,"Aspirational_Salt reduction",0.350217718763642
"18470","Lesotho","LMIC",2050,"Business as usual",0.364108531821578
"18471","Lesotho","LMIC",2050,"Progress_Antihypertensive therapy",0.302894357097653
"18472","Lesotho","LMIC",2050,"Progress",0.298231873347595
"18473","Lesotho","LMIC",2050,"Progress_Salt reduction",0.357142621360332
"18474","Liberia","LIC",2022,"Aspirational_Antihypertensive therapy",0.23326157697026
"18475","Liberia","LIC",2022,"Aspirational",0.23326157697026
"18476","Liberia","LIC",2022,"Aspirational_Salt reduction",0.23326157697026
"18477","Liberia","LIC",2022,"Business as usual",0.23326157697026
"18478","Liberia","LIC",2022,"Progress_Antihypertensive therapy",0.23326157697026
"18479","Liberia","LIC",2022,"Progress",0.23326157697026
"18480","Liberia","LIC",2022,"Progress_Salt reduction",0.23326157697026
"18481","Liberia","LIC",2023,"Aspirational_Antihypertensive therapy",0.228678742272335
"18482","Liberia","LIC",2023,"Aspirational",0.228678742272335
"18483","Liberia","LIC",2023,"Aspirational_Salt reduction",0.229477271956187
"18484","Liberia","LIC",2023,"Business as usual",0.229477271956187
"18485","Liberia","LIC",2023,"Progress_Antihypertensive therapy",0.228673352898879
"18486","Liberia","LIC",2023,"Progress",0.228673352898879
"18487","Liberia","LIC",2023,"Progress_Salt reduction",0.229477271956187
"18488","Liberia","LIC",2024,"Aspirational_Antihypertensive therapy",0.226516753383288
"18489","Liberia","LIC",2024,"Aspirational",0.226326045279112
"18490","Liberia","LIC",2024,"Aspirational_Salt reduction",0.22815577829454
"18491","Liberia","LIC",2024,"Business as usual",0.228350345581141
"18492","Liberia","LIC",2024,"Progress_Antihypertensive therapy",0.226522052345075
"18493","Liberia","LIC",2024,"Progress",0.226448285066615
"18494","Liberia","LIC",2024,"Progress_Salt reduction",0.228275082421304
"18495","Liberia","LIC",2025,"Aspirational_Antihypertensive therapy",0.224379005269302
"18496","Liberia","LIC",2025,"Aspirational",0.223870527622469
"18497","Liberia","LIC",2025,"Aspirational_Salt reduction",0.226996902019863
"18498","Liberia","LIC",2025,"Business as usual",0.227523263238444
"18499","Liberia","LIC",2025,"Progress_Antihypertensive therapy",0.224424262599982
"18500","Liberia","LIC",2025,"Progress",0.224227359510303
"18501","Liberia","LIC",2025,"Progress_Salt reduction",0.227319488402816
"18502","Liberia","LIC",2026,"Aspirational_Antihypertensive therapy",0.218862014536583
"18503","Liberia","LIC",2026,"Aspirational",0.217964011602883
"18504","Liberia","LIC",2026,"Aspirational_Salt reduction",0.222622717911656
