"","wb2021","year","intervention","x50q30"
"905","UMIC",2044,"Aspirational_Both",0.115806625803198
"906","UMIC",2044,"Aspirational_Salt reduction",0.15096861123845
"907","UMIC",2044,"Business as usual",0.159133163560865
"908","UMIC",2044,"Progress_Antihypertensive therapy",0.135607620886692
"909","UMIC",2044,"Progress_Both",0.13287968514969
"910","UMIC",2044,"Progress_Salt reduction",0.155059685738839
"911","UMIC",2045,"Aspirational_Antihypertensive therapy",0.118265668483226
"912","UMIC",2045,"Aspirational_Both",0.114352184497716
"913","UMIC",2045,"Aspirational_Salt reduction",0.149760888546132
"914","UMIC",2045,"Business as usual",0.157928271233453
"915","UMIC",2045,"Progress_Antihypertensive therapy",0.134319927129557
"916","UMIC",2045,"Progress_Both",0.131595169263455
"917","UMIC",2045,"Progress_Salt reduction",0.153841786576457
"918","UMIC",2046,"Aspirational_Antihypertensive therapy",0.116780780897666
"919","UMIC",2046,"Aspirational_Both",0.112936739052928
"920","UMIC",2046,"Aspirational_Salt reduction",0.148503972285814
"921","UMIC",2046,"Business as usual",0.156658749809993
"922","UMIC",2046,"Progress_Antihypertensive therapy",0.133016809668727
"923","UMIC",2046,"Progress_Both",0.130299772885929
"924","UMIC",2046,"Progress_Salt reduction",0.152568705343533
"925","UMIC",2047,"Aspirational_Antihypertensive therapy",0.115331477580363
"926","UMIC",2047,"Aspirational_Both",0.111555412266327
"927","UMIC",2047,"Aspirational_Salt reduction",0.147202024293703
"928","UMIC",2047,"Business as usual",0.155330297650907
"929","UMIC",2047,"Progress_Antihypertensive therapy",0.131698721158483
"930","UMIC",2047,"Progress_Both",0.128993512664318
"931","UMIC",2047,"Progress_Salt reduction",0.151245233244731
"932","UMIC",2048,"Aspirational_Antihypertensive therapy",0.11392820643375
"933","UMIC",2048,"Aspirational_Both",0.110218032616132
"934","UMIC",2048,"Aspirational_Salt reduction",0.145877055303731
"935","UMIC",2048,"Business as usual",0.15396740994741
"936","UMIC",2048,"Progress_Antihypertensive therapy",0.13038162253602
"937","UMIC",2048,"Progress_Both",0.127691567435354
"938","UMIC",2048,"Progress_Salt reduction",0.149894360362728
"939","UMIC",2049,"Aspirational_Antihypertensive therapy",0.11255248584728
"940","UMIC",2049,"Aspirational_Both",0.108906267260922
"941","UMIC",2049,"Aspirational_Salt reduction",0.144515712188578
"942","UMIC",2049,"Business as usual",0.152557414004957
"943","UMIC",2049,"Progress_Antihypertensive therapy",0.129053938470802
"944","UMIC",2049,"Progress_Both",0.126381904375626
"945","UMIC",2049,"Progress_Salt reduction",0.148502853517172
"946","UMIC",2050,"Aspirational_Antihypertensive therapy",0.111198184180865
"947","UMIC",2050,"Aspirational_Both",0.107614304299652
"948","UMIC",2050,"Aspirational_Salt reduction",0.143114503520565
"949","UMIC",2050,"Business as usual",0.151097159211081
"950","UMIC",2050,"Progress_Antihypertensive therapy",0.127712863588286
"951","UMIC",2050,"Progress_Both",0.125061487322224
"952","UMIC",2050,"Progress_Salt reduction",0.147067152477592
